query_id,reference_id,img_folder
Q20039,R076122,D:\Driven_Data\Facebook\data\query_images
Q20041,R485060,D:\Driven_Data\Facebook\data\query_images
Q20047,R914707,D:\Driven_Data\Facebook\data\query_images
Q20062,R917046,D:\Driven_Data\Facebook\data\query_images
Q20067,R186806,D:\Driven_Data\Facebook\data\query_images
Q20069,R591464,D:\Driven_Data\Facebook\data\query_images
Q20075,R726381,D:\Driven_Data\Facebook\data\query_images
Q20087,R226152,D:\Driven_Data\Facebook\data\query_images
Q20088,R245838,D:\Driven_Data\Facebook\data\query_images
Q20091,R746151,D:\Driven_Data\Facebook\data\query_images
Q20093,R708292,D:\Driven_Data\Facebook\data\query_images
Q20098,R223877,D:\Driven_Data\Facebook\data\query_images
Q20100,R319846,D:\Driven_Data\Facebook\data\query_images
Q20108,R428435,D:\Driven_Data\Facebook\data\query_images
Q20109,R041942,D:\Driven_Data\Facebook\data\query_images
Q20115,R901646,D:\Driven_Data\Facebook\data\query_images
Q20122,R631809,D:\Driven_Data\Facebook\data\query_images
Q20129,R762924,D:\Driven_Data\Facebook\data\query_images
Q20130,R692918,D:\Driven_Data\Facebook\data\query_images
Q20131,R559082,D:\Driven_Data\Facebook\data\query_images
Q20135,R270263,D:\Driven_Data\Facebook\data\query_images
Q20136,R813372,D:\Driven_Data\Facebook\data\query_images
Q20137,R091636,D:\Driven_Data\Facebook\data\query_images
Q20141,R854769,D:\Driven_Data\Facebook\data\query_images
Q20143,R669268,D:\Driven_Data\Facebook\data\query_images
Q20154,R891565,D:\Driven_Data\Facebook\data\query_images
Q20163,R476846,D:\Driven_Data\Facebook\data\query_images
Q20167,R558829,D:\Driven_Data\Facebook\data\query_images
Q20171,R985494,D:\Driven_Data\Facebook\data\query_images
Q20173,R589290,D:\Driven_Data\Facebook\data\query_images
Q20179,R720049,D:\Driven_Data\Facebook\data\query_images
Q20180,R596041,D:\Driven_Data\Facebook\data\query_images
Q20189,R611824,D:\Driven_Data\Facebook\data\query_images
Q20193,R805441,D:\Driven_Data\Facebook\data\query_images
Q20196,R579356,D:\Driven_Data\Facebook\data\query_images
Q20216,R884987,D:\Driven_Data\Facebook\data\query_images
Q20219,R672408,D:\Driven_Data\Facebook\data\query_images
Q20220,R856369,D:\Driven_Data\Facebook\data\query_images
Q20227,R266446,D:\Driven_Data\Facebook\data\query_images
Q20243,R694551,D:\Driven_Data\Facebook\data\query_images
Q20245,R874045,D:\Driven_Data\Facebook\data\query_images
Q20248,R107483,D:\Driven_Data\Facebook\data\query_images
Q20254,R283543,D:\Driven_Data\Facebook\data\query_images
Q20256,R466337,D:\Driven_Data\Facebook\data\query_images
Q20263,R105213,D:\Driven_Data\Facebook\data\query_images
Q20270,R894383,D:\Driven_Data\Facebook\data\query_images
Q20272,R393807,D:\Driven_Data\Facebook\data\query_images
Q20299,R271153,D:\Driven_Data\Facebook\data\query_images
Q20310,R053000,D:\Driven_Data\Facebook\data\query_images
Q20311,R769561,D:\Driven_Data\Facebook\data\query_images
Q20314,R849836,D:\Driven_Data\Facebook\data\query_images
Q20316,R297692,D:\Driven_Data\Facebook\data\query_images
Q20317,R437931,D:\Driven_Data\Facebook\data\query_images
Q20318,R640892,D:\Driven_Data\Facebook\data\query_images
Q20323,R823762,D:\Driven_Data\Facebook\data\query_images
Q20328,R067102,D:\Driven_Data\Facebook\data\query_images
Q20335,R502147,D:\Driven_Data\Facebook\data\query_images
Q20337,R757362,D:\Driven_Data\Facebook\data\query_images
Q20342,R456877,D:\Driven_Data\Facebook\data\query_images
Q20346,R149909,D:\Driven_Data\Facebook\data\query_images
Q20349,R424957,D:\Driven_Data\Facebook\data\query_images
Q20350,R314455,D:\Driven_Data\Facebook\data\query_images
Q20354,R121457,D:\Driven_Data\Facebook\data\query_images
Q20366,R785325,D:\Driven_Data\Facebook\data\query_images
Q20369,R698438,D:\Driven_Data\Facebook\data\query_images
Q20376,R978411,D:\Driven_Data\Facebook\data\query_images
Q20377,R193261,D:\Driven_Data\Facebook\data\query_images
Q20378,R714108,D:\Driven_Data\Facebook\data\query_images
Q20381,R700095,D:\Driven_Data\Facebook\data\query_images
Q20388,R042857,D:\Driven_Data\Facebook\data\query_images
Q20396,R960040,D:\Driven_Data\Facebook\data\query_images
Q20397,R976726,D:\Driven_Data\Facebook\data\query_images
Q20398,R826905,D:\Driven_Data\Facebook\data\query_images
Q20408,R194524,D:\Driven_Data\Facebook\data\query_images
Q20410,R230779,D:\Driven_Data\Facebook\data\query_images
Q20411,R205535,D:\Driven_Data\Facebook\data\query_images
Q20419,R438402,D:\Driven_Data\Facebook\data\query_images
Q20424,R627369,D:\Driven_Data\Facebook\data\query_images
Q20429,R900533,D:\Driven_Data\Facebook\data\query_images
Q20430,R524823,D:\Driven_Data\Facebook\data\query_images
Q20440,R422235,D:\Driven_Data\Facebook\data\query_images
Q20462,R962727,D:\Driven_Data\Facebook\data\query_images
Q20468,R485642,D:\Driven_Data\Facebook\data\query_images
Q20470,R227603,D:\Driven_Data\Facebook\data\query_images
Q20477,R332583,D:\Driven_Data\Facebook\data\query_images
Q20483,R161425,D:\Driven_Data\Facebook\data\query_images
Q20491,R759683,D:\Driven_Data\Facebook\data\query_images
Q20492,R006466,D:\Driven_Data\Facebook\data\query_images
Q20502,R339779,D:\Driven_Data\Facebook\data\query_images
Q20504,R977501,D:\Driven_Data\Facebook\data\query_images
Q20511,R884011,D:\Driven_Data\Facebook\data\query_images
Q20513,R738616,D:\Driven_Data\Facebook\data\query_images
Q20519,R348508,D:\Driven_Data\Facebook\data\query_images
Q20525,R990774,D:\Driven_Data\Facebook\data\query_images
Q20533,R438125,D:\Driven_Data\Facebook\data\query_images
Q20537,R894154,D:\Driven_Data\Facebook\data\query_images
Q20541,R033570,D:\Driven_Data\Facebook\data\query_images
Q20551,R245588,D:\Driven_Data\Facebook\data\query_images
Q20558,R274154,D:\Driven_Data\Facebook\data\query_images
Q20560,R151119,D:\Driven_Data\Facebook\data\query_images
Q20562,R952403,D:\Driven_Data\Facebook\data\query_images
Q20563,R503122,D:\Driven_Data\Facebook\data\query_images
Q20576,R377364,D:\Driven_Data\Facebook\data\query_images
Q20585,R865608,D:\Driven_Data\Facebook\data\query_images
Q20586,R041535,D:\Driven_Data\Facebook\data\query_images
Q20592,R309571,D:\Driven_Data\Facebook\data\query_images
Q20594,R676713,D:\Driven_Data\Facebook\data\query_images
Q20604,R013801,D:\Driven_Data\Facebook\data\query_images
Q20612,R475679,D:\Driven_Data\Facebook\data\query_images
Q20623,R843238,D:\Driven_Data\Facebook\data\query_images
Q20633,R549912,D:\Driven_Data\Facebook\data\query_images
Q20638,R784122,D:\Driven_Data\Facebook\data\query_images
Q20642,R677547,D:\Driven_Data\Facebook\data\query_images
Q20644,R569692,D:\Driven_Data\Facebook\data\query_images
Q20654,R128696,D:\Driven_Data\Facebook\data\query_images
Q20661,R497220,D:\Driven_Data\Facebook\data\query_images
Q20665,R581962,D:\Driven_Data\Facebook\data\query_images
Q20670,R242799,D:\Driven_Data\Facebook\data\query_images
Q20682,R354726,D:\Driven_Data\Facebook\data\query_images
Q20695,R409028,D:\Driven_Data\Facebook\data\query_images
Q20699,R617622,D:\Driven_Data\Facebook\data\query_images
Q20706,R665129,D:\Driven_Data\Facebook\data\query_images
Q20707,R430187,D:\Driven_Data\Facebook\data\query_images
Q20708,R848442,D:\Driven_Data\Facebook\data\query_images
Q20713,R225183,D:\Driven_Data\Facebook\data\query_images
Q20719,R847599,D:\Driven_Data\Facebook\data\query_images
Q20722,R029779,D:\Driven_Data\Facebook\data\query_images
Q20731,R996263,D:\Driven_Data\Facebook\data\query_images
Q20733,R613234,D:\Driven_Data\Facebook\data\query_images
Q20736,R882622,D:\Driven_Data\Facebook\data\query_images
Q20738,R369771,D:\Driven_Data\Facebook\data\query_images
Q20742,R551531,D:\Driven_Data\Facebook\data\query_images
Q20746,R390689,D:\Driven_Data\Facebook\data\query_images
Q20751,R791692,D:\Driven_Data\Facebook\data\query_images
Q20757,R311357,D:\Driven_Data\Facebook\data\query_images
Q20764,R263719,D:\Driven_Data\Facebook\data\query_images
Q20767,R334202,D:\Driven_Data\Facebook\data\query_images
Q20769,R062929,D:\Driven_Data\Facebook\data\query_images
Q20778,R637025,D:\Driven_Data\Facebook\data\query_images
Q20796,R564737,D:\Driven_Data\Facebook\data\query_images
Q20799,R661215,D:\Driven_Data\Facebook\data\query_images
Q20803,R055055,D:\Driven_Data\Facebook\data\query_images
Q20816,R348669,D:\Driven_Data\Facebook\data\query_images
Q20820,R254288,D:\Driven_Data\Facebook\data\query_images
Q20823,R323196,D:\Driven_Data\Facebook\data\query_images
Q20828,R466723,D:\Driven_Data\Facebook\data\query_images
Q20831,R013266,D:\Driven_Data\Facebook\data\query_images
Q20832,R501385,D:\Driven_Data\Facebook\data\query_images
Q20859,R430457,D:\Driven_Data\Facebook\data\query_images
Q20862,R872424,D:\Driven_Data\Facebook\data\query_images
Q20863,R540840,D:\Driven_Data\Facebook\data\query_images
Q20866,R343214,D:\Driven_Data\Facebook\data\query_images
Q20867,R215140,D:\Driven_Data\Facebook\data\query_images
Q20870,R085584,D:\Driven_Data\Facebook\data\query_images
Q20873,R916377,D:\Driven_Data\Facebook\data\query_images
Q20875,R166850,D:\Driven_Data\Facebook\data\query_images
Q20878,R594155,D:\Driven_Data\Facebook\data\query_images
Q20880,R941902,D:\Driven_Data\Facebook\data\query_images
Q20885,R024270,D:\Driven_Data\Facebook\data\query_images
Q20887,R571307,D:\Driven_Data\Facebook\data\query_images
Q20889,R116797,D:\Driven_Data\Facebook\data\query_images
Q20893,R096218,D:\Driven_Data\Facebook\data\query_images
Q20896,R241145,D:\Driven_Data\Facebook\data\query_images
Q20899,R987367,D:\Driven_Data\Facebook\data\query_images
Q20900,R076839,D:\Driven_Data\Facebook\data\query_images
Q20909,R204801,D:\Driven_Data\Facebook\data\query_images
Q20918,R308779,D:\Driven_Data\Facebook\data\query_images
Q20920,R039627,D:\Driven_Data\Facebook\data\query_images
Q20926,R349037,D:\Driven_Data\Facebook\data\query_images
Q20927,R005994,D:\Driven_Data\Facebook\data\query_images
Q20933,R274801,D:\Driven_Data\Facebook\data\query_images
Q20947,R471992,D:\Driven_Data\Facebook\data\query_images
Q20948,R149569,D:\Driven_Data\Facebook\data\query_images
Q20950,R469808,D:\Driven_Data\Facebook\data\query_images
Q20959,R616044,D:\Driven_Data\Facebook\data\query_images
Q20961,R591538,D:\Driven_Data\Facebook\data\query_images
Q20963,R913558,D:\Driven_Data\Facebook\data\query_images
Q20964,R796472,D:\Driven_Data\Facebook\data\query_images
Q20969,R485633,D:\Driven_Data\Facebook\data\query_images
Q20971,R722759,D:\Driven_Data\Facebook\data\query_images
Q20993,R765990,D:\Driven_Data\Facebook\data\query_images
Q20994,R648108,D:\Driven_Data\Facebook\data\query_images
Q20996,R760760,D:\Driven_Data\Facebook\data\query_images
Q20999,R416771,D:\Driven_Data\Facebook\data\query_images
Q21003,R107306,D:\Driven_Data\Facebook\data\query_images
Q21005,R349333,D:\Driven_Data\Facebook\data\query_images
Q21015,R118560,D:\Driven_Data\Facebook\data\query_images
Q21020,R062807,D:\Driven_Data\Facebook\data\query_images
Q21022,R621915,D:\Driven_Data\Facebook\data\query_images
Q21029,R094448,D:\Driven_Data\Facebook\data\query_images
Q21031,R263209,D:\Driven_Data\Facebook\data\query_images
Q21033,R254096,D:\Driven_Data\Facebook\data\query_images
Q21040,R344533,D:\Driven_Data\Facebook\data\query_images
Q21045,R313609,D:\Driven_Data\Facebook\data\query_images
Q21054,R031975,D:\Driven_Data\Facebook\data\query_images
Q21056,R266517,D:\Driven_Data\Facebook\data\query_images
Q21060,R015862,D:\Driven_Data\Facebook\data\query_images
Q21061,R990001,D:\Driven_Data\Facebook\data\query_images
Q21067,R421217,D:\Driven_Data\Facebook\data\query_images
Q21070,R047768,D:\Driven_Data\Facebook\data\query_images
Q21071,R374263,D:\Driven_Data\Facebook\data\query_images
Q21073,R566316,D:\Driven_Data\Facebook\data\query_images
Q21075,R912584,D:\Driven_Data\Facebook\data\query_images
Q21078,R483299,D:\Driven_Data\Facebook\data\query_images
Q21094,R545345,D:\Driven_Data\Facebook\data\query_images
Q21105,R525143,D:\Driven_Data\Facebook\data\query_images
Q21107,R196423,D:\Driven_Data\Facebook\data\query_images
Q21115,R444559,D:\Driven_Data\Facebook\data\query_images
Q21122,R337843,D:\Driven_Data\Facebook\data\query_images
Q21128,R172278,D:\Driven_Data\Facebook\data\query_images
Q21135,R687351,D:\Driven_Data\Facebook\data\query_images
Q21145,R608906,D:\Driven_Data\Facebook\data\query_images
Q21164,R796647,D:\Driven_Data\Facebook\data\query_images
Q21168,R449941,D:\Driven_Data\Facebook\data\query_images
Q21169,R673525,D:\Driven_Data\Facebook\data\query_images
Q21172,R620754,D:\Driven_Data\Facebook\data\query_images
Q21175,R185374,D:\Driven_Data\Facebook\data\query_images
Q21176,R832520,D:\Driven_Data\Facebook\data\query_images
Q21184,R891801,D:\Driven_Data\Facebook\data\query_images
Q21198,R060318,D:\Driven_Data\Facebook\data\query_images
Q21202,R199448,D:\Driven_Data\Facebook\data\query_images
Q21203,R580690,D:\Driven_Data\Facebook\data\query_images
Q21207,R354249,D:\Driven_Data\Facebook\data\query_images
Q21209,R779456,D:\Driven_Data\Facebook\data\query_images
Q21212,R349527,D:\Driven_Data\Facebook\data\query_images
Q21214,R613842,D:\Driven_Data\Facebook\data\query_images
Q21228,R067493,D:\Driven_Data\Facebook\data\query_images
Q21233,R186808,D:\Driven_Data\Facebook\data\query_images
Q21238,R580480,D:\Driven_Data\Facebook\data\query_images
Q21248,R152087,D:\Driven_Data\Facebook\data\query_images
Q21250,R005068,D:\Driven_Data\Facebook\data\query_images
Q21255,R143235,D:\Driven_Data\Facebook\data\query_images
Q21263,R758918,D:\Driven_Data\Facebook\data\query_images
Q21273,R388543,D:\Driven_Data\Facebook\data\query_images
Q21274,R043967,D:\Driven_Data\Facebook\data\query_images
Q21278,R678764,D:\Driven_Data\Facebook\data\query_images
Q21279,R651483,D:\Driven_Data\Facebook\data\query_images
Q21286,R234601,D:\Driven_Data\Facebook\data\query_images
Q21297,R244925,D:\Driven_Data\Facebook\data\query_images
Q21299,R916414,D:\Driven_Data\Facebook\data\query_images
Q21310,R812565,D:\Driven_Data\Facebook\data\query_images
Q21325,R900228,D:\Driven_Data\Facebook\data\query_images
Q21327,R354518,D:\Driven_Data\Facebook\data\query_images
Q21329,R423599,D:\Driven_Data\Facebook\data\query_images
Q21332,R991640,D:\Driven_Data\Facebook\data\query_images
Q21337,R295154,D:\Driven_Data\Facebook\data\query_images
Q21343,R472722,D:\Driven_Data\Facebook\data\query_images
Q21344,R715053,D:\Driven_Data\Facebook\data\query_images
Q21346,R245533,D:\Driven_Data\Facebook\data\query_images
Q21359,R731360,D:\Driven_Data\Facebook\data\query_images
Q21365,R698866,D:\Driven_Data\Facebook\data\query_images
Q21366,R106699,D:\Driven_Data\Facebook\data\query_images
Q21370,R743907,D:\Driven_Data\Facebook\data\query_images
Q21380,R340226,D:\Driven_Data\Facebook\data\query_images
Q21381,R389051,D:\Driven_Data\Facebook\data\query_images
Q21388,R480430,D:\Driven_Data\Facebook\data\query_images
Q21393,R586409,D:\Driven_Data\Facebook\data\query_images
Q21395,R210442,D:\Driven_Data\Facebook\data\query_images
Q21401,R185714,D:\Driven_Data\Facebook\data\query_images
Q21406,R557605,D:\Driven_Data\Facebook\data\query_images
Q21410,R651542,D:\Driven_Data\Facebook\data\query_images
Q21411,R593823,D:\Driven_Data\Facebook\data\query_images
Q21413,R009516,D:\Driven_Data\Facebook\data\query_images
Q21417,R441635,D:\Driven_Data\Facebook\data\query_images
Q21424,R644524,D:\Driven_Data\Facebook\data\query_images
Q21429,R417889,D:\Driven_Data\Facebook\data\query_images
Q21432,R575025,D:\Driven_Data\Facebook\data\query_images
Q21439,R285166,D:\Driven_Data\Facebook\data\query_images
Q21446,R149522,D:\Driven_Data\Facebook\data\query_images
Q21449,R997121,D:\Driven_Data\Facebook\data\query_images
Q21462,R947339,D:\Driven_Data\Facebook\data\query_images
Q21463,R727815,D:\Driven_Data\Facebook\data\query_images
Q21465,R695113,D:\Driven_Data\Facebook\data\query_images
Q21467,R598218,D:\Driven_Data\Facebook\data\query_images
Q21469,R907656,D:\Driven_Data\Facebook\data\query_images
Q21480,R122557,D:\Driven_Data\Facebook\data\query_images
Q21486,R548081,D:\Driven_Data\Facebook\data\query_images
Q21496,R381359,D:\Driven_Data\Facebook\data\query_images
Q21497,R542622,D:\Driven_Data\Facebook\data\query_images
Q21505,R841145,D:\Driven_Data\Facebook\data\query_images
Q21512,R973200,D:\Driven_Data\Facebook\data\query_images
Q21516,R186025,D:\Driven_Data\Facebook\data\query_images
Q21525,R918019,D:\Driven_Data\Facebook\data\query_images
Q21527,R266927,D:\Driven_Data\Facebook\data\query_images
Q21530,R623826,D:\Driven_Data\Facebook\data\query_images
Q21536,R105944,D:\Driven_Data\Facebook\data\query_images
Q21542,R646054,D:\Driven_Data\Facebook\data\query_images
Q21544,R294632,D:\Driven_Data\Facebook\data\query_images
Q21553,R932747,D:\Driven_Data\Facebook\data\query_images
Q21557,R868890,D:\Driven_Data\Facebook\data\query_images
Q21577,R432362,D:\Driven_Data\Facebook\data\query_images
Q21579,R695702,D:\Driven_Data\Facebook\data\query_images
Q21582,R330357,D:\Driven_Data\Facebook\data\query_images
Q21589,R733414,D:\Driven_Data\Facebook\data\query_images
Q21595,R140060,D:\Driven_Data\Facebook\data\query_images
Q21598,R987637,D:\Driven_Data\Facebook\data\query_images
Q21601,R966336,D:\Driven_Data\Facebook\data\query_images
Q21616,R419565,D:\Driven_Data\Facebook\data\query_images
Q21617,R495005,D:\Driven_Data\Facebook\data\query_images
Q21621,R778412,D:\Driven_Data\Facebook\data\query_images
Q21622,R718417,D:\Driven_Data\Facebook\data\query_images
Q21625,R744084,D:\Driven_Data\Facebook\data\query_images
Q21627,R815838,D:\Driven_Data\Facebook\data\query_images
Q21632,R049071,D:\Driven_Data\Facebook\data\query_images
Q21636,R749450,D:\Driven_Data\Facebook\data\query_images
Q21638,R638668,D:\Driven_Data\Facebook\data\query_images
Q21639,R131746,D:\Driven_Data\Facebook\data\query_images
Q21640,R194905,D:\Driven_Data\Facebook\data\query_images
Q21658,R630341,D:\Driven_Data\Facebook\data\query_images
Q21659,R610047,D:\Driven_Data\Facebook\data\query_images
Q21663,R816431,D:\Driven_Data\Facebook\data\query_images
Q21671,R506701,D:\Driven_Data\Facebook\data\query_images
Q21677,R418434,D:\Driven_Data\Facebook\data\query_images
Q21679,R408593,D:\Driven_Data\Facebook\data\query_images
Q21688,R115921,D:\Driven_Data\Facebook\data\query_images
Q21690,R659989,D:\Driven_Data\Facebook\data\query_images
Q21696,R895884,D:\Driven_Data\Facebook\data\query_images
Q21701,R275423,D:\Driven_Data\Facebook\data\query_images
Q21703,R854334,D:\Driven_Data\Facebook\data\query_images
Q21714,R144343,D:\Driven_Data\Facebook\data\query_images
Q21715,R861276,D:\Driven_Data\Facebook\data\query_images
Q21716,R236543,D:\Driven_Data\Facebook\data\query_images
Q21718,R201542,D:\Driven_Data\Facebook\data\query_images
Q21721,R194403,D:\Driven_Data\Facebook\data\query_images
Q21731,R406263,D:\Driven_Data\Facebook\data\query_images
Q21733,R322396,D:\Driven_Data\Facebook\data\query_images
Q21752,R798253,D:\Driven_Data\Facebook\data\query_images
Q21757,R965640,D:\Driven_Data\Facebook\data\query_images
Q21758,R603544,D:\Driven_Data\Facebook\data\query_images
Q21760,R040789,D:\Driven_Data\Facebook\data\query_images
Q21768,R200515,D:\Driven_Data\Facebook\data\query_images
Q21772,R506908,D:\Driven_Data\Facebook\data\query_images
Q21780,R689748,D:\Driven_Data\Facebook\data\query_images
Q21781,R233057,D:\Driven_Data\Facebook\data\query_images
Q21785,R722174,D:\Driven_Data\Facebook\data\query_images
Q21786,R169082,D:\Driven_Data\Facebook\data\query_images
Q21787,R195033,D:\Driven_Data\Facebook\data\query_images
Q21789,R467870,D:\Driven_Data\Facebook\data\query_images
Q21793,R578400,D:\Driven_Data\Facebook\data\query_images
Q21795,R010049,D:\Driven_Data\Facebook\data\query_images
Q21801,R129678,D:\Driven_Data\Facebook\data\query_images
Q21807,R890873,D:\Driven_Data\Facebook\data\query_images
Q21813,R437975,D:\Driven_Data\Facebook\data\query_images
Q21815,R034624,D:\Driven_Data\Facebook\data\query_images
Q21816,R305863,D:\Driven_Data\Facebook\data\query_images
Q21817,R728497,D:\Driven_Data\Facebook\data\query_images
Q21826,R059000,D:\Driven_Data\Facebook\data\query_images
Q21827,R160718,D:\Driven_Data\Facebook\data\query_images
Q21828,R029787,D:\Driven_Data\Facebook\data\query_images
Q21829,R448201,D:\Driven_Data\Facebook\data\query_images
Q21840,R310933,D:\Driven_Data\Facebook\data\query_images
Q21844,R663954,D:\Driven_Data\Facebook\data\query_images
Q21849,R734024,D:\Driven_Data\Facebook\data\query_images
Q21850,R427483,D:\Driven_Data\Facebook\data\query_images
Q21852,R955769,D:\Driven_Data\Facebook\data\query_images
Q21854,R753832,D:\Driven_Data\Facebook\data\query_images
Q21859,R510496,D:\Driven_Data\Facebook\data\query_images
Q21861,R197415,D:\Driven_Data\Facebook\data\query_images
Q21864,R972921,D:\Driven_Data\Facebook\data\query_images
Q21867,R326141,D:\Driven_Data\Facebook\data\query_images
Q21870,R612427,D:\Driven_Data\Facebook\data\query_images
Q21873,R146879,D:\Driven_Data\Facebook\data\query_images
Q21876,R813245,D:\Driven_Data\Facebook\data\query_images
Q21879,R069496,D:\Driven_Data\Facebook\data\query_images
Q21884,R661037,D:\Driven_Data\Facebook\data\query_images
Q21885,R234302,D:\Driven_Data\Facebook\data\query_images
Q21890,R936896,D:\Driven_Data\Facebook\data\query_images
Q21891,R478936,D:\Driven_Data\Facebook\data\query_images
Q21908,R859797,D:\Driven_Data\Facebook\data\query_images
Q21916,R228063,D:\Driven_Data\Facebook\data\query_images
Q21924,R172631,D:\Driven_Data\Facebook\data\query_images
Q21928,R670631,D:\Driven_Data\Facebook\data\query_images
Q21929,R909859,D:\Driven_Data\Facebook\data\query_images
Q21932,R487734,D:\Driven_Data\Facebook\data\query_images
Q21943,R704302,D:\Driven_Data\Facebook\data\query_images
Q21945,R969713,D:\Driven_Data\Facebook\data\query_images
Q21954,R502154,D:\Driven_Data\Facebook\data\query_images
Q21960,R791022,D:\Driven_Data\Facebook\data\query_images
Q21961,R050923,D:\Driven_Data\Facebook\data\query_images
Q21964,R374375,D:\Driven_Data\Facebook\data\query_images
Q21968,R420972,D:\Driven_Data\Facebook\data\query_images
Q21970,R079394,D:\Driven_Data\Facebook\data\query_images
Q21979,R229435,D:\Driven_Data\Facebook\data\query_images
Q21984,R516875,D:\Driven_Data\Facebook\data\query_images
Q21990,R552943,D:\Driven_Data\Facebook\data\query_images
Q21995,R022135,D:\Driven_Data\Facebook\data\query_images
Q21999,R874140,D:\Driven_Data\Facebook\data\query_images
Q22008,R200120,D:\Driven_Data\Facebook\data\query_images
Q22020,R027484,D:\Driven_Data\Facebook\data\query_images
Q22024,R645160,D:\Driven_Data\Facebook\data\query_images
Q22032,R915269,D:\Driven_Data\Facebook\data\query_images
Q22040,R224955,D:\Driven_Data\Facebook\data\query_images
Q22043,R603844,D:\Driven_Data\Facebook\data\query_images
Q22044,R548748,D:\Driven_Data\Facebook\data\query_images
Q22051,R132136,D:\Driven_Data\Facebook\data\query_images
Q22056,R105318,D:\Driven_Data\Facebook\data\query_images
Q22057,R515495,D:\Driven_Data\Facebook\data\query_images
Q22060,R589669,D:\Driven_Data\Facebook\data\query_images
Q22067,R729114,D:\Driven_Data\Facebook\data\query_images
Q22068,R091125,D:\Driven_Data\Facebook\data\query_images
Q22073,R195511,D:\Driven_Data\Facebook\data\query_images
Q22077,R065225,D:\Driven_Data\Facebook\data\query_images
Q22087,R365980,D:\Driven_Data\Facebook\data\query_images
Q22090,R784775,D:\Driven_Data\Facebook\data\query_images
Q22103,R394576,D:\Driven_Data\Facebook\data\query_images
Q22107,R366716,D:\Driven_Data\Facebook\data\query_images
Q22111,R842583,D:\Driven_Data\Facebook\data\query_images
Q22115,R097893,D:\Driven_Data\Facebook\data\query_images
Q22116,R566626,D:\Driven_Data\Facebook\data\query_images
Q22118,R017662,D:\Driven_Data\Facebook\data\query_images
Q22127,R204195,D:\Driven_Data\Facebook\data\query_images
Q22136,R644206,D:\Driven_Data\Facebook\data\query_images
Q22141,R860299,D:\Driven_Data\Facebook\data\query_images
Q22142,R722747,D:\Driven_Data\Facebook\data\query_images
Q22143,R538445,D:\Driven_Data\Facebook\data\query_images
Q22145,R071462,D:\Driven_Data\Facebook\data\query_images
Q22146,R691744,D:\Driven_Data\Facebook\data\query_images
Q22147,R734827,D:\Driven_Data\Facebook\data\query_images
Q22153,R649321,D:\Driven_Data\Facebook\data\query_images
Q22154,R121503,D:\Driven_Data\Facebook\data\query_images
Q22157,R278406,D:\Driven_Data\Facebook\data\query_images
Q22166,R826094,D:\Driven_Data\Facebook\data\query_images
Q22169,R830644,D:\Driven_Data\Facebook\data\query_images
Q22182,R148245,D:\Driven_Data\Facebook\data\query_images
Q22194,R358698,D:\Driven_Data\Facebook\data\query_images
Q22195,R849048,D:\Driven_Data\Facebook\data\query_images
Q22208,R355873,D:\Driven_Data\Facebook\data\query_images
Q22216,R751301,D:\Driven_Data\Facebook\data\query_images
Q22219,R465765,D:\Driven_Data\Facebook\data\query_images
Q22224,R797522,D:\Driven_Data\Facebook\data\query_images
Q22225,R339981,D:\Driven_Data\Facebook\data\query_images
Q22230,R200572,D:\Driven_Data\Facebook\data\query_images
Q22232,R934803,D:\Driven_Data\Facebook\data\query_images
Q22238,R232402,D:\Driven_Data\Facebook\data\query_images
Q22240,R566830,D:\Driven_Data\Facebook\data\query_images
Q22250,R165090,D:\Driven_Data\Facebook\data\query_images
Q22266,R575431,D:\Driven_Data\Facebook\data\query_images
Q22267,R516522,D:\Driven_Data\Facebook\data\query_images
Q22269,R004491,D:\Driven_Data\Facebook\data\query_images
Q22276,R291672,D:\Driven_Data\Facebook\data\query_images
Q22280,R826156,D:\Driven_Data\Facebook\data\query_images
Q22286,R969347,D:\Driven_Data\Facebook\data\query_images
Q22289,R651457,D:\Driven_Data\Facebook\data\query_images
Q22294,R374833,D:\Driven_Data\Facebook\data\query_images
Q22297,R259335,D:\Driven_Data\Facebook\data\query_images
Q22299,R009214,D:\Driven_Data\Facebook\data\query_images
Q22301,R406505,D:\Driven_Data\Facebook\data\query_images
Q22302,R578979,D:\Driven_Data\Facebook\data\query_images
Q22309,R234610,D:\Driven_Data\Facebook\data\query_images
Q22315,R789871,D:\Driven_Data\Facebook\data\query_images
Q22316,R953334,D:\Driven_Data\Facebook\data\query_images
Q22327,R468179,D:\Driven_Data\Facebook\data\query_images
Q22337,R553801,D:\Driven_Data\Facebook\data\query_images
Q22343,R460153,D:\Driven_Data\Facebook\data\query_images
Q22353,R705112,D:\Driven_Data\Facebook\data\query_images
Q22356,R592883,D:\Driven_Data\Facebook\data\query_images
Q22357,R981703,D:\Driven_Data\Facebook\data\query_images
Q22366,R512065,D:\Driven_Data\Facebook\data\query_images
Q22368,R480323,D:\Driven_Data\Facebook\data\query_images
Q22372,R720374,D:\Driven_Data\Facebook\data\query_images
Q22376,R786940,D:\Driven_Data\Facebook\data\query_images
Q22378,R192785,D:\Driven_Data\Facebook\data\query_images
Q22387,R649582,D:\Driven_Data\Facebook\data\query_images
Q22389,R712340,D:\Driven_Data\Facebook\data\query_images
Q22400,R844177,D:\Driven_Data\Facebook\data\query_images
Q22403,R827593,D:\Driven_Data\Facebook\data\query_images
